unique_geneID	seqnames	start	end	width	strand	PID1185_peak_detected	PID1180_peak_detected	ND_RJH_peak_detected	ND_MK_peak_detected	PID1185_counts	PID1180_counts	ND_RJH_counts	ND_MK_counts	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
107985840_chr2_3223103_3223503	chr2	3223103	3223503	401	*	TRUE	TRUE	TRUE	TRUE	30	37	40	29	Intron (ENST00000478754.5/7260, intron 6 of 10)	2	3131581	3145780	14200	2	107985840	-77323	NA	LOC107985840	uncharacterized LOC107985840
7260_chr2_3377753_3378214	chr2	3377753	3378214	462	*	TRUE	TRUE	TRUE	TRUE	45	32	40	30	Promoter (<=1kb)	2	3188925	3377830	188906	2	7260	0	ENSG00000032389	EIPR1	EARP complex and GARP complex interacting protein 1
7260_chr2_3379549_3380063	chr2	3379549	3380063	515	*	TRUE	TRUE	TRUE	TRUE	39	49	54	34	Promoter (1-2kb)	2	3188925	3377830	188906	2	7260	-1719	ENSG00000032389	EIPR1	EARP complex and GARP complex interacting protein 1
246243_chr2_3518693_3519640	chr2	3518693	3519640	948	*	TRUE	TRUE	TRUE	TRUE	91	93	93	66	5' UTR	2	3531813	3558333	26521	2	246243	38693	ENSG00000171865	RNASEH1	ribonuclease H1
100506054_chr2_3558061_3558784	chr2	3558061	3558784	724	*	TRUE	TRUE	TRUE	TRUE	69	70	79	52	Promoter (<=1kb)	2	3558439	3564842	6404	1	100506054	0	ENSG00000234171	RNASEH1-DT	RNASEH1 divergent transcript
6201_chr2_3575102_3575507	chr2	3575102	3575507	406	*	TRUE	TRUE	TRUE	FALSE	25	32	37	21	Promoter (<=1kb)	2	3575260	3580920	5661	1	6201	0	ENSG00000171863	RPS7	ribosomal protein S7
91543_chr2_6865702_6866042	chr2	6865702	6866042	341	*	TRUE	FALSE	TRUE	TRUE	23	16	30	18	Promoter (<=1kb)	2	6865557	6898239	32683	1	91543	145	ENSG00000134321	RSAD2	radical S-adenosyl methionine domain containing 2
107985848_chr2_7672412_7672655	chr2	7672412	7672655	244	*	TRUE	TRUE	TRUE	TRUE	23	18	25	21	Promoter (<=1kb)	2	7671604	7672246	643	2	107985848	-166	NA	LOC107985848	uncharacterized LOC107985848
339788_chr2_8229666_8229976	chr2	8229666	8229976	311	*	TRUE	TRUE	TRUE	FALSE	18	13	16	11	Intron (ENST00000663636.1/339788, intron 1 of 5)	2	7922425	8278186	355762	2	339788	48210	ENSG00000235665	LINC00298	long intergenic non-protein coding RNA 298
339789_chr2_8408820_8409156	chr2	8408820	8409156	337	*	TRUE	TRUE	TRUE	TRUE	19	16	20	18	Intron (ENST00000669954.1/ENST00000669954.1, intron 1 of 7)	2	7988683	8383819	395137	2	339789	-25001	ENSG00000236790	LINC00299	long intergenic non-protein coding RNA 299
101929567_chr2_8544940_8545482	chr2	8544940	8545482	543	*	TRUE	TRUE	TRUE	TRUE	50	62	60	50	Exon (ENST00000650238.2/101929567, exon 4 of 5)	2	8461703	8592903	131201	2	101929567	47421	ENSG00000236008	LINC01814	long intergenic non-protein coding RNA 1814
100506299_chr2_8681839_8682296	chr2	8681839	8682296	458	*	TRUE	TRUE	TRUE	TRUE	61	69	59	37	Promoter (<=1kb)	2	8666636	8681864	15229	2	100506299	0	NA	ID2-AS1	ID2 antisense RNA 1
57498_chr2_8837412_8837814	chr2	8837412	8837814	403	*	TRUE	TRUE	TRUE	TRUE	28	34	30	29	Promoter (<=1kb)	2	8721081	8837630	116550	2	57498	0	ENSG00000134313	KIDINS220	kinase D interacting substrate 220
129642_chr2_9003601_9004160	chr2	9003601	9004160	560	*	TRUE	TRUE	TRUE	FALSE	47	41	31	27	Promoter (<=1kb)	2	8852690	9003709	151020	2	129642	0	ENSG00000143797	MBOAT2	membrane bound O-acyltransferase domain containing 2
51692_chr2_9423104_9423788	chr2	9423104	9423788	685	*	TRUE	TRUE	TRUE	TRUE	70	55	71	46	Promoter (<=1kb)	2	9423651	9473101	49451	1	51692	0	ENSG00000119203	CPSF3	cleavage and polyadenylation specific factor 3
285148_chr2_9474368_9475065	chr2	9474368	9475065	698	*	TRUE	TRUE	TRUE	TRUE	49	50	43	54	Promoter (<=1kb)	2	9473658	9512413	38756	1	285148	710	ENSG00000134330	IAH1	isoamyl acetate hydrolyzing esterase 1 (putative)
6868_chr2_9555469_9556209	chr2	9555469	9556209	741	*	TRUE	TRUE	TRUE	TRUE	63	75	53	76	Promoter (<=1kb)	2	9488486	9556732	68247	2	6868	523	ENSG00000151694	ADAM17	ADAM metallopeptidase domain 17
10971_chr2_9607976_9608349	chr2	9607976	9608349	374	*	TRUE	FALSE	TRUE	TRUE	26	12	38	22	Intron (ENST00000238081.8/10971, intron 2 of 5)	2	9583967	9630997	47031	2	10971	22648	ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
10971_chr2_9630400_9631394	chr2	9630400	9631394	995	*	TRUE	TRUE	TRUE	TRUE	114	104	109	83	Promoter (<=1kb)	2	9583967	9630997	47031	2	10971	0	ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
105373418_chr2_9703122_9703666	chr2	9703122	9703666	545	*	TRUE	TRUE	TRUE	TRUE	76	49	73	44	Intron (ENST00000667551.1/105373418, intron 3 of 3)	2	9638707	9712920	74214	1	105373418	64415	NA	LOC105373418	uncharacterized LOC105373418
100996549_chr2_9752633_9752935	chr2	9752633	9752935	303	*	TRUE	TRUE	TRUE	TRUE	32	34	42	22	Distal Intergenic	2	9757496	9770341	12846	2	100996549	17406	NA	LOC100996549	uncharacterized LOC100996549
100996549_chr2_9782133_9782558	chr2	9782133	9782558	426	*	TRUE	TRUE	TRUE	FALSE	26	28	40	19	Distal Intergenic	2	9757496	9770341	12846	2	100996549	-11792	NA	LOC100996549	uncharacterized LOC100996549
9014_chr2_9843233_9843957	chr2	9843233	9843957	725	*	TRUE	TRUE	TRUE	TRUE	61	61	60	46	Promoter (<=1kb)	2	9843443	9934416	90974	1	9014	0	ENSG00000115750	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B
29841_chr2_9951286_9951801	chr2	9951286	9951801	516	*	TRUE	TRUE	TRUE	TRUE	37	45	37	35	Promoter (<=1kb)	2	9951693	10002277	50585	1	29841	0	ENSG00000134317	GRHL1	grainyhead like transcription factor 1
8462_chr2_10043892_10044450	chr2	10043892	10044450	559	*	TRUE	TRUE	TRUE	FALSE	68	68	52	33	Promoter (1-2kb)	2	10042849	10054836	11988	1	8462	1043	ENSG00000172059	KLF11	Kruppel like factor 11
6241_chr2_10120243_10120834	chr2	10120243	10120834	592	*	TRUE	FALSE	TRUE	TRUE	57	59	71	49	Promoter (<=1kb)	2	10120698	10211725	91028	1	6241	0	ENSG00000171848	RRM2	ribonucleotide reductase regulatory subunit M2
6241_chr2_10122401_10122830	chr2	10122401	10122830	430	*	TRUE	TRUE	FALSE	TRUE	48	50	39	27	Promoter (1-2kb)	2	10120698	10211725	91028	1	6241	1703	ENSG00000171848	RRM2	ribonucleotide reductase regulatory subunit M2
101929691_chr2_10302436_10303090	chr2	10302436	10303090	655	*	TRUE	TRUE	TRUE	FALSE	59	60	51	32	Promoter (<=1kb)	2	10287704	10302485	14782	2	101929691	0	NA	LOC101929691	uncharacterized LOC101929691
101929715_chr2_10447819_10448865	chr2	10447819	10448865	1047	*	TRUE	TRUE	TRUE	TRUE	119	114	117	98	Promoter (<=1kb)	2	10448689	10457693	9005	1	101929715	0	NA	ODC1-DT	ODC1 divergent transcript
101929715_chr2_10493566_10493921	chr2	10493566	10493921	356	*	TRUE	TRUE	TRUE	TRUE	53	35	43	26	Distal Intergenic	2	10448689	10457693	9005	1	101929715	44877	NA	ODC1-DT	ODC1 divergent transcript
101929715_chr2_10497921_10498160	chr2	10497921	10498160	240	*	TRUE	TRUE	TRUE	FALSE	30	21	19	9	Distal Intergenic	2	10448689	10457693	9005	1	101929715	49232	NA	ODC1-DT	ODC1 divergent transcript
79954_chr2_10620507_10620883	chr2	10620507	10620883	377	*	TRUE	TRUE	TRUE	TRUE	31	17	15	23	Intron (ENST00000381685.10/79954, intron 13 of 20)	2	10570754	10689987	119234	2	79954	69104	ENSG00000115761	NOL10	nucleolar protein 10
79954_chr2_10654014_10654330	chr2	10654014	10654330	317	*	FALSE	TRUE	TRUE	TRUE	24	20	32	21	Intron (ENST00000381685.10/79954, intron 12 of 20)	2	10570754	10689987	119234	2	79954	35657	ENSG00000115761	NOL10	nucleolar protein 10
10130_chr2_10812599_10813210	chr2	10812599	10813210	612	*	TRUE	TRUE	TRUE	TRUE	53	66	55	40	5' UTR	2	10783391	10837977	54587	2	10130	24767	ENSG00000143870	PDIA6	protein disulfide isomerase family A member 6
130814_chr2_11154941_11155856	chr2	11154941	11155856	916	*	TRUE	TRUE	TRUE	TRUE	101	95	92	84	Promoter (<=1kb)	2	11155198	11178870	23673	1	130814	0	ENSG00000162976	SLC66A3	solute carrier family 66 member 3
101929752_chr2_11744136_11744327	chr2	11744136	11744327	192	*	TRUE	TRUE	TRUE	FALSE	23	19	20	14	Intron (ENST00000449576.6/23175, intron 2 of 21)	2	11721619	11724222	2604	2	101929752	-19914	NA	LOC101929752	uncharacterized LOC101929752
100422862_chr2_11746488_11746848	chr2	11746488	11746848	361	*	TRUE	TRUE	TRUE	FALSE	55	49	35	24	5' UTR	2	11767444	11767525	82	1	100422862	-20596	ENSG00000265056	MIR548S	microRNA 548s
100422862_chr2_11754139_11754532	chr2	11754139	11754532	394	*	TRUE	TRUE	TRUE	TRUE	33	30	26	27	Intron (ENST00000449576.6/23175, intron 2 of 21)	2	11767444	11767525	82	1	100422862	-12912	ENSG00000265056	MIR548S	microRNA 548s
28951_chr2_12502854_12503066	chr2	12502854	12503066	213	*	TRUE	FALSE	TRUE	TRUE	26	14	22	24	Intron (ENST00000412294.5/100506457, intron 4 of 5)	2	12716910	12742734	25825	1	28951	-213844	ENSG00000071575	TRIB2	tribbles pseudokinase 2
28951_chr2_12507361_12507663	chr2	12507361	12507663	303	*	TRUE	TRUE	TRUE	TRUE	41	25	26	25	Intron (ENST00000412294.5/100506457, intron 4 of 5)	2	12716910	12742734	25825	1	28951	-209247	ENSG00000071575	TRIB2	tribbles pseudokinase 2
28951_chr2_12716583_12717084	chr2	12716583	12717084	502	*	TRUE	TRUE	TRUE	TRUE	53	61	56	45	Promoter (<=1kb)	2	12716910	12742734	25825	1	28951	0	ENSG00000071575	TRIB2	tribbles pseudokinase 2
51594_chr2_15176974_15177487	chr2	15176974	15177487	514	*	TRUE	TRUE	TRUE	TRUE	43	45	62	30	Intron (ENST00000417461.5/51594, intron 6 of 6)	2	15166914	15561334	394421	2	51594	383847	ENSG00000151779	NBAS	NBAS subunit of NRZ tethering complex
51594_chr2_15560938_15561446	chr2	15560938	15561446	509	*	TRUE	TRUE	TRUE	FALSE	30	27	38	19	Promoter (<=1kb)	2	15166914	15561334	394421	2	51594	0	ENSG00000151779	NBAS	NBAS subunit of NRZ tethering complex
1653_chr2_15591591_15592211	chr2	15591591	15592211	621	*	TRUE	TRUE	TRUE	TRUE	50	51	69	39	Promoter (<=1kb)	2	15591178	15634346	43169	1	1653	413	ENSG00000079785	DDX1	DEAD-box helicase 1
729475_chr2_17518389_17518744	chr2	17518389	17518744	356	*	TRUE	FALSE	TRUE	TRUE	15	10	16	13	Promoter (<=1kb)	2	17510579	17518440	7862	2	729475	0	ENSG00000214842	RAD51AP2	RAD51 associated protein 2
348654_chr2_17753230_17754222	chr2	17753230	17754222	993	*	TRUE	TRUE	TRUE	TRUE	94	89	99	74	Promoter (<=1kb)	2	17753858	17788946	35089	1	348654	0	ENSG00000178295	GEN1	GEN1 Holliday junction 5' flap endonuclease
57665_chr2_18559988_18560915	chr2	18559988	18560915	928	*	TRUE	TRUE	TRUE	TRUE	91	89	93	66	Promoter (<=1kb)	2	18554723	18560679	5957	2	57665	0	ENSG00000240857	RDH14	retinol dehydrogenase 14
100616307_chr2_19347825_19348492	chr2	19347825	19348492	668	*	TRUE	TRUE	TRUE	TRUE	76	61	70	61	Promoter (<=1kb)	2	19348429	19348505	77	1	100616307	0	ENSG00000266738	MIR4757	microRNA 4757
130502_chr2_19901484_19902190	chr2	19901484	19902190	707	*	TRUE	TRUE	TRUE	TRUE	54	72	67	49	Promoter (<=1kb)	2	19896631	19901983	5353	2	130502	0	ENSG00000183891	TTC32	tetratricopeptide repeat domain 32
101928222_chr2_19989952_19990418	chr2	19989952	19990418	467	*	TRUE	TRUE	TRUE	TRUE	35	38	35	23	Promoter (<=1kb)	2	19990209	20004795	14587	1	101928222	0	ENSG00000227210	WDR35-DT	WDR35 divergent transcript
105373463_chr2_20051397_20052273	chr2	20051397	20052273	877	*	TRUE	TRUE	TRUE	TRUE	83	85	94	61	Promoter (<=1kb)	2	20052114	20054501	2388	1	105373463	0	NA	LAPTM4A-DT	LAPTM4A divergent transcript
23369_chr2_20350315_20351473	chr2	20350315	20351473	1159	*	TRUE	TRUE	TRUE	TRUE	134	118	117	86	Promoter (<=1kb)	2	20248691	20352234	103544	2	23369	761	ENSG00000055917	PUM2	pumilio RNA binding family member 2
388_chr2_20446800_20447466	chr2	20446800	20447466	667	*	TRUE	TRUE	TRUE	TRUE	57	94	77	48	Promoter (<=1kb)	2	20447074	20449440	2367	1	388	0	ENSG00000143878	RHOB	ras homolog family member B
64342_chr2_20650836_20651393	chr2	20650836	20651393	558	*	TRUE	TRUE	TRUE	TRUE	73	62	63	52	Promoter (<=1kb)	2	20560448	20651130	90683	2	64342	0	ENSG00000118960	HS1BP3	HCLS1 binding protein 3
60526_chr2_20822731_20823295	chr2	20822731	20823295	565	*	TRUE	TRUE	TRUE	FALSE	31	35	36	24	Promoter (<=1kb)	2	20684014	20823130	139117	2	60526	0	ENSG00000118961	LDAH	lipid droplet associated hydrolase
165324_chr2_23926691_23927564	chr2	23926691	23927564	874	*	TRUE	TRUE	TRUE	TRUE	94	72	78	57	Promoter (<=1kb)	2	23927285	24004909	77625	1	165324	0	ENSG00000173960	UBXN2A	UBX domain protein 2A
165324_chr2_23940238_23940828	chr2	23940238	23940828	591	*	TRUE	TRUE	TRUE	TRUE	40	49	40	25	5' UTR	2	23927285	24004909	77625	1	165324	12953	ENSG00000173960	UBXN2A	UBX domain protein 2A
80304_chr2_24047249_24047686	chr2	24047249	24047686	438	*	TRUE	TRUE	TRUE	TRUE	50	42	37	25	Promoter (1-2kb)	2	24029347	24049575	20229	2	80304	1889	ENSG00000163026	WDCP	WD repeat and coiled coil containing
80304_chr2_24049570_24049959	chr2	24049570	24049959	390	*	TRUE	TRUE	TRUE	FALSE	29	27	33	21	Promoter (<=1kb)	2	24029347	24049575	20229	2	80304	0	ENSG00000163026	WDCP	WD repeat and coiled coil containing
375190_chr2_24076226_24077071	chr2	24076226	24077071	846	*	TRUE	TRUE	TRUE	TRUE	108	102	115	86	Promoter (<=1kb)	2	24076526	24190436	113911	1	375190	0	ENSG00000219626	FAM228B	family with sequence similarity 228 member B
9540_chr2_24084069_24084699	chr2	24084069	24084699	631	*	TRUE	TRUE	TRUE	TRUE	43	45	36	32	Promoter (<=1kb)	2	24077433	24085215	7783	2	9540	516	ENSG00000115129	TP53I3	tumor protein p53 inducible protein 3
375189_chr2_24123251_24123958	chr2	24123251	24123958	708	*	TRUE	TRUE	TRUE	FALSE	45	41	43	27	Promoter (<=1kb)	2	24114809	24123464	8656	2	375189	0	ENSG00000176732	PFN4	profilin family member 4
50618_chr2_24360313_24360916	chr2	24360313	24360916	604	*	TRUE	TRUE	TRUE	TRUE	47	32	48	31	Promoter (<=1kb)	2	24202864	24360536	157673	2	50618	0	ENSG00000198399	ITSN2	intersectin 2
8648_chr2_24490734_24491467	chr2	24490734	24491467	734	*	TRUE	TRUE	TRUE	FALSE	49	55	43	35	Promoter (<=1kb)	2	24491254	24770702	279449	1	8648	0	ENSG00000084676	NCOA1	nuclear receptor coactivator 1
105369164_chr2_24792874_24793551	chr2	24792874	24793551	678	*	TRUE	TRUE	TRUE	TRUE	56	60	57	45	Promoter (<=1kb)	2	24790205	24793090	2886	2	105369164	0	NA	LOC105369164	uncharacterized LOC105369164
51277_chr2_24971432_24972235	chr2	24971432	24972235	804	*	TRUE	TRUE	TRUE	TRUE	107	82	89	82	Promoter (<=1kb)	2	24943636	24972094	28459	2	51277	0	ENSG00000115137	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27
22979_chr2_25041894_25042373	chr2	25041894	25042373	480	*	TRUE	TRUE	TRUE	TRUE	53	54	46	42	Promoter (<=1kb)	2	25042076	25159135	117060	1	22979	0	ENSG00000084710	EFR3B	EFR3 homolog B
100302246_chr2_25277037_25277451	chr2	25277037	25277451	415	*	TRUE	TRUE	FALSE	TRUE	31	38	30	35	Intron (ENST00000264709.7/1788, intron 4 of 22)	2	25328640	25328721	82	2	100302246	51270	ENSG00000221445	MIR1301	microRNA 1301
100302246_chr2_25301412_25301751	chr2	25301412	25301751	340	*	TRUE	TRUE	TRUE	TRUE	23	23	37	25	Intron (ENST00000264709.7/1788, intron 2 of 22)	2	25328640	25328721	82	2	100302246	26970	ENSG00000221445	MIR1301	microRNA 1301
100302246_chr2_25314361_25314800	chr2	25314361	25314800	440	*	FALSE	TRUE	TRUE	TRUE	26	33	36	35	Intron (ENST00000264709.7/1788, intron 1 of 22)	2	25328640	25328721	82	2	100302246	13921	ENSG00000221445	MIR1301	microRNA 1301
1788_chr2_25342463_25342755	chr2	25342463	25342755	293	*	TRUE	TRUE	TRUE	TRUE	26	28	25	23	Promoter (<=1kb)	2	25227855	25342590	114736	2	1788	0	ENSG00000119772	DNMT3A	DNA methyltransferase 3 alpha
1788_chr2_25376850_25377454	chr2	25376850	25377454	605	*	TRUE	TRUE	TRUE	TRUE	72	51	72	55	3' UTR	2	25227855	25342590	114736	2	1788	-34260	ENSG00000119772	DNMT3A	DNA methyltransferase 3 alpha
1838_chr2_25558256_25558613	chr2	25558256	25558613	358	*	TRUE	TRUE	TRUE	FALSE	30	31	28	18	Intron (ENST00000495466.6/1838, intron 7 of 18)	2	25377198	25673647	296450	2	1838	115034	ENSG00000138101	DTNB	dystrobrevin beta
1838_chr2_25672897_25673755	chr2	25672897	25673755	859	*	TRUE	TRUE	TRUE	TRUE	52	67	56	49	Promoter (<=1kb)	2	25377198	25673647	296450	2	1838	0	ENSG00000138101	DTNB	dystrobrevin beta
55252_chr2_25877924_25878821	chr2	25877924	25878821	898	*	TRUE	TRUE	TRUE	TRUE	88	92	81	58	Promoter (<=1kb)	2	25733753	25878487	144735	2	55252	0	ENSG00000143970	ASXL2	ASXL transcriptional regulator 2
3797_chr2_25982365_25982930	chr2	25982365	25982930	566	*	TRUE	TRUE	TRUE	TRUE	31	51	36	32	Promoter (<=1kb)	2	25926598	25982749	56152	2	3797	0	ENSG00000084731	KIF3C	kinesin family member 3C
10890_chr2_26033624_26034329	chr2	26033624	26034329	706	*	TRUE	TRUE	TRUE	TRUE	88	72	94	62	Promoter (<=1kb)	2	26034084	26137454	103371	1	10890	0	ENSG00000084733	RAB10	RAB10, member RAS oncogene family
3030_chr2_26244472_26245038	chr2	26244472	26245038	567	*	TRUE	TRUE	TRUE	TRUE	36	43	43	38	Promoter (<=1kb)	2	26190635	26244672	54038	2	3030	0	ENSG00000084754	HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
3030_chr2_26245062_26245506	chr2	26245062	26245506	445	*	TRUE	TRUE	TRUE	FALSE	30	31	22	20	Promoter (<=1kb)	2	26190635	26244672	54038	2	3030	-390	ENSG00000084754	HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
165082_chr2_26345646_26346401	chr2	26345646	26346401	756	*	TRUE	TRUE	TRUE	TRUE	101	79	92	72	Promoter (<=1kb)	2	26308173	26346817	38645	2	165082	416	ENSG00000173567	ADGRF3	adhesion G protein-coupled receptor F3
1058_chr2_26785680_26786190	chr2	26785680	26786190	511	*	TRUE	TRUE	TRUE	TRUE	64	42	52	39	5' UTR	2	26764289	26801067	36779	1	1058	21391	ENSG00000115163	CENPA	centromere protein A
54867_chr2_27032741_27033075	chr2	27032741	27033075	335	*	TRUE	TRUE	TRUE	FALSE	21	23	21	16	Promoter (<=1kb)	2	27032910	27041694	8785	1	54867	0	ENSG00000119777	TMEM214	transmembrane protein 214
100874031_chr2_27051349_27051879	chr2	27051349	27051879	531	*	TRUE	TRUE	TRUE	TRUE	58	40	46	42	Promoter (1-2kb)	2	27049683	27050264	582	2	100874031	-1085	ENSG00000231636	AGBL5-AS1	AGBL5 antisense RNA 1
100128731_chr2_27071386_27071980	chr2	27071386	27071980	595	*	TRUE	TRUE	TRUE	TRUE	54	52	44	38	Promoter (<=1kb)	2	27070472	27071654	1183	2	100128731	0	ENSG00000228474	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
3795_chr2_27086403_27086860	chr2	27086403	27086860	458	*	TRUE	TRUE	TRUE	FALSE	50	52	37	33	Promoter (<=1kb)	2	27086747	27100762	14016	1	3795	0	ENSG00000138030	KHK	ketohexokinase
10113_chr2_27134295_27134895	chr2	27134295	27134895	601	*	TRUE	TRUE	TRUE	TRUE	43	49	55	27	Promoter (<=1kb)	2	27130756	27134666	3911	2	10113	0	ENSG00000138073	PREB	prolactin regulatory element binding
51374_chr2_27211750_27212488	chr2	27211750	27212488	739	*	TRUE	TRUE	TRUE	TRUE	68	60	80	53	Promoter (<=1kb)	2	27212041	27217178	5138	1	51374	0	ENSG00000138085	ATRAID	all-trans retinoic acid induced differentiation factor
790_chr2_27217246_27217576	chr2	27217246	27217576	331	*	TRUE	TRUE	TRUE	TRUE	30	34	28	24	Promoter (<=1kb)	2	27217369	27243943	26575	1	790	0	ENSG00000084774	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
4358_chr2_27322998_27323312	chr2	27322998	27323312	315	*	TRUE	TRUE	TRUE	TRUE	23	26	20	23	Promoter (2-3kb)	2	27309492	27325680	16189	2	4358	2368	ENSG00000115204	MPV17	mitochondrial inner membrane protein MPV17
105374363_chr2_27356235_27357243	chr2	27356235	27357243	1009	*	TRUE	TRUE	TRUE	TRUE	72	71	83	50	Promoter (<=1kb)	2	27356246	27367622	11377	1	105374363	0	NA	GTF3C2-AS2	GTF3C2 antisense RNA 2
8890_chr2_27370004_27370818	chr2	27370004	27370818	815	*	TRUE	TRUE	TRUE	TRUE	72	95	103	59	Promoter (<=1kb)	2	27364352	27370338	5987	2	8890	0	ENSG00000115211	EIF2B4	eukaryotic translation initiation factor 2B subunit delta
130557_chr2_27380593_27380938	chr2	27380593	27380938	346	*	TRUE	TRUE	FALSE	TRUE	22	34	16	26	Promoter (<=1kb)	2	27377235	27380790	3556	2	130557	0	ENSG00000163795	ZNF513	zinc finger protein 513
5496_chr2_27409259_27409889	chr2	27409259	27409889	631	*	TRUE	TRUE	TRUE	TRUE	51	41	49	51	Promoter (<=1kb)	2	27381195	27409591	28397	2	5496	0	ENSG00000115241	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
29959_chr2_27428350_27429315	chr2	27428350	27429315	966	*	TRUE	TRUE	TRUE	TRUE	96	85	95	62	Promoter (<=1kb)	2	27427790	27442259	14470	1	29959	560	ENSG00000115216	NRBP1	nuclear receptor binding protein 1
26160_chr2_27489607_27490094	chr2	27489607	27490094	488	*	TRUE	TRUE	TRUE	TRUE	41	47	51	35	Promoter (<=1kb)	2	27444377	27489805	45429	2	26160	0	ENSG00000138002	IFT172	intraflagellar transport 172
84450_chr2_27582764_27583220	chr2	27582764	27583220	457	*	TRUE	TRUE	TRUE	FALSE	27	32	23	21	Promoter (<=1kb)	2	27582969	27635174	52206	1	84450	0	ENSG00000243943	ZNF512	zinc finger protein 512
79635_chr2_27628673_27629159	chr2	27628673	27629159	487	*	TRUE	TRUE	TRUE	TRUE	46	39	39	30	Promoter (<=1kb)	2	27625638	27629012	3375	2	79635	0	ENSG00000176714	CCDC121	coiled-coil domain containing 121
79635_chr2_27638064_27638485	chr2	27638064	27638485	422	*	TRUE	TRUE	TRUE	TRUE	28	25	27	21	3' UTR	2	27625638	27629012	3375	2	79635	-9052	ENSG00000176714	CCDC121	coiled-coil domain containing 121
22950_chr2_27663447_27663787	chr2	27663447	27663787	341	*	TRUE	FALSE	TRUE	TRUE	14	10	13	13	Promoter (<=1kb)	2	27663471	27694976	31506	1	22950	0	ENSG00000163798	SLC4A1AP	solute carrier family 4 member 1 adaptor protein
100129995_chr2_27720126_27720502	chr2	27720126	27720502	377	*	TRUE	TRUE	TRUE	FALSE	24	24	34	17	Distal Intergenic	2	27705786	27716738	10953	2	100129995	-3388	ENSG00000205334	LINC01460	long intergenic non-protein coding RNA 1460
64080_chr2_27890097_27890946	chr2	27890097	27890946	850	*	TRUE	TRUE	TRUE	TRUE	53	64	64	53	Promoter (<=1kb)	2	27781379	27890681	109303	2	64080	0	ENSG00000171174	RBKS	ribokinase
2355_chr2_28390333_28390869	chr2	28390333	28390869	537	*	TRUE	TRUE	TRUE	TRUE	77	58	77	64	Promoter (1-2kb)	2	28392448	28417317	24870	1	2355	-1579	ENSG00000075426	FOSL2	FOS like 2, AP-1 transcription factor subunit
2355_chr2_28392471_28393122	chr2	28392471	28393122	652	*	TRUE	TRUE	TRUE	TRUE	86	77	90	61	Promoter (<=1kb)	2	28392448	28417317	24870	1	2355	23	ENSG00000075426	FOSL2	FOS like 2, AP-1 transcription factor subunit
151056_chr2_28465468_28465760	chr2	28465468	28465760	293	*	TRUE	FALSE	TRUE	TRUE	22	17	25	16	Intron (ENST00000416713.5/151056, intron 1 of 10)	2	28457145	28644142	186998	1	151056	8323	ENSG00000163803	PLB1	phospholipase B1
